Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 4,Coverage (%) 5,Coverage (%) 6,Coverage (%) 7,Coverage (%) 8,Coverage (%) 9,Coverage (%) 11,Coverage (%) 12,Coverage (%) 16,Coverage (%) 17,Coverage (%) 18,Coverage (%) 19,Coverage (%) 21,Coverage (%) 22,Coverage (%) 23,Area 4,Area 5,Area 6,Area 7,Area 8,Area 9,Area 11,Area 12,Area 16,Area 17,Area 18,Area 19,Area 21,Area 22,Area 23,#Peptides,#Unique,#Spec 4,#Spec 5,#Spec 6,#Spec 7,#Spec 8,#Spec 9,#Spec 11,#Spec 12,#Spec 16,#Spec 17,#Spec 18,#Spec 19,#Spec 21,#Spec 22,#Spec 23,PTM,Avg. Mass,Description
1444,1073,Q12913|PTPRJ_HUMAN,144.53,4,0,1,0,0,0,0,2,0,0,0,0,3,2,0,1,,3.0854E2,,,,,2.9103E3,,,,,1.4722E3,1.9968E3,,5.5102E2,5,5,0,1,0,0,0,0,7,0,0,0,0,6,3,0,3,Carbamidomethylation,145941,Receptor-type tyrosine-protein phosphatase eta OS=Homo sapiens OX=9606 GN=PTPRJ PE=1 SV=3
972,1644,P14151|LYAM1_HUMAN,144.52,7,5,5,5,5,5,2,5,2,5,5,0,5,5,0,0,8.645E3,3.4942E2,4.7073E3,4.0031E3,8.4247E2,4.9592E2,3.381E3,1.3874E3,8.8483E3,1.0549E3,,3.9169E2,1.9966E3,,,2,2,9,1,8,11,7,1,19,6,20,2,0,1,5,0,0,Carbamidomethylation; Deamidation (NQ),42187,L-selectin OS=Homo sapiens OX=9606 GN=SELL PE=1 SV=2
1426,1183,P20591|MX1_HUMAN,144.32,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,4,,4.2169E2,3.3012E3,,,,,,,,,,,,1.6314E3,3,3,0,1,13,0,0,0,0,0,0,0,0,0,0,0,7,Carbamidomethylation,75520,Interferon-induced GTP-binding protein Mx1 OS=Homo sapiens OX=9606 GN=MX1 PE=1 SV=4
1479,1655,P24539|AT5F1_HUMAN,143.99,14,0,0,5,5,0,0,0,0,0,0,0,0,0,0,14,,,6.3621E1,7.4863E1,,,,,,,,,,,4.1032E3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,,28909,ATP synthase F(0) complex subunit B1  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2
1680,2508,Q02083|NAAA_HUMAN,143.84,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,,,,,,,6.7219E2,,,,,,,,1.4018E3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,,40066,N-acylethanolamine-hydrolyzing acid amidase OS=Homo sapiens OX=9606 GN=NAAA PE=1 SV=3
1536,1070,Q99426|TBCB_HUMAN,143.78,22,4,0,13,0,0,0,0,0,0,0,18,0,0,0,4,2.4752E2,,2.0883E3,,,,,,,,1.5808E3,,,,1.3666E3,4,4,1,0,7,0,0,0,0,0,0,0,3,0,0,0,4,,27326,Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2
1445,1212,Q8N2S1|LTBP4_HUMAN,143.54,3,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,3.9655E2,,,,,3.173E3,,9.1245E2,,5.1316E3,1.1663E3,,,,,3,3,1,0,0,0,0,5,0,2,0,10,2,0,0,0,0,Carbamidomethylation,173435,Latent-transforming growth factor beta-binding protein 4 OS=Homo sapiens OX=9606 GN=LTBP4 PE=1 SV=2
1500,1091,Q9HBL0|TENS1_HUMAN,143.39,4,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3.2976E2,,4.9056E2,,,,,,,,1.0074E3,,,,,4,3,1,0,2,0,0,0,0,0,0,0,12,0,0,0,1,,185700,Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=2
601,1280,P07305|H10_HUMAN,143.38,19,7,7,12,7,0,0,7,0,12,12,13,0,12,0,7,9.4469E3,5.1226E2,2.0363E4,1.6335E3,,,3.3186E2,,6.1702E3,1.4888E4,3.3361E3,,3.164E3,,8.1091E3,3,3,29,13,53,16,0,0,7,0,21,50,21,0,15,0,21,Acetylation (Protein N-term); Deamidation (NQ),20863,Histone H1.0 OS=Homo sapiens OX=9606 GN=H1-0 PE=1 SV=3
1272,1246,O95967|FBLN4_HUMAN,143.19,12,0,0,6,2,0,7,0,4,0,12,4,0,0,4,0,,,1.9174E3,1.5529E3,,5.6372E2,,4.9303E2,,5.916E3,7.7601E2,,,7.3077E2,,4,4,0,0,9,6,0,2,0,1,0,14,1,0,0,1,0,Carbamidomethylation,49405,EGF-containing fibulin-like extracellular matrix protein 2 OS=Homo sapiens OX=9606 GN=EFEMP2 PE=1 SV=3
1520,3188,Q8NFV4|ABHDB_HUMAN,142.98,10,0,4,7,0,0,0,0,0,0,7,0,0,0,0,7,,7.1875E2,2.6341E2,,,,,,,0,,,,,6.0573E2,2,2,0,2,6,0,0,0,0,0,0,2,0,0,0,0,5,,34690,Protein ABHD11 OS=Homo sapiens OX=9606 GN=ABHD11 PE=1 SV=1
1360,1279,O00587|MFNG_HUMAN,142.87,12,0,0,0,0,12,6,0,0,0,0,0,0,0,3,0,,,,,6.7996E3,8.908E2,,,,,,,,9.6718E2,,3,3,0,0,0,0,18,6,0,0,0,0,0,0,0,2,0,,36202,Beta-1 3-N-acetylglucosaminyltransferase manic fringe OS=Homo sapiens OX=9606 GN=MFNG PE=1 SV=2
1008,25750,P01703|LV140_HUMAN,142.85,43,39,14,39,43,25,0,0,14,18,43,0,39,0,14,43,7.9309E2,4.0629E2,2.3211E3,1.4871E4,4.4198E2,,,1.3418E3,3.5171E2,2.4493E4,,5.9415E3,,9.3147E2,2.4626E4,3,3,2,1,3,23,2,0,0,2,2,13,0,15,0,2,17,Carbamidomethylation; Deamidation (NQ),12302,Immunoglobulin lambda variable 1-40 OS=Homo sapiens OX=9606 GN=IGLV1-40 PE=1 SV=2
1290,1625,O00584|RNT2_HUMAN,142.82,18,0,18,4,4,0,0,6,0,0,0,4,0,8,0,10,,5.42E2,5.0493E2,4.1074E2,,,3.5569E1,,,,3.3276E2,,2.2886E2,,2.5618E3,3,3,0,4,2,2,0,0,3,0,0,0,1,0,2,0,19,Carbamidomethylation; Deamidation (NQ),29481,Ribonuclease T2 OS=Homo sapiens OX=9606 GN=RNASET2 PE=1 SV=2
1249,1147,O95497|VNN1_HUMAN,142.78,7,2,0,0,2,0,0,7,0,0,2,0,0,4,0,2,1.3253E3,,,7.0574E2,,,3.3364E3,,,1.862E2,,,2.7222E3,,1.8729E2,3,3,6,0,0,7,0,0,13,0,0,1,0,0,9,0,2,Carbamidomethylation,57012,Pantetheinase OS=Homo sapiens OX=9606 GN=VNN1 PE=1 SV=2
1629,1792,O43765|SGTA_HUMAN,142.76,9,0,0,4,0,0,0,0,0,0,0,4,0,0,0,4,,,1.6708E3,,,,,,,,1.0492E3,,,,3.02E2,2,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,3,Carbamidomethylation,34063,Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1
1337,996,Q5D862|FILA2_HUMAN,142.66,2,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,,0,0,9.4474E2,1.4854E3,,0,,2.9944E2,,,,,,,3,3,0,2,1,2,17,0,1,0,5,0,0,0,0,0,0,,248072,Filaggrin-2 OS=Homo sapiens OX=9606 GN=FLG2 PE=1 SV=1
1738,1028,O95817|BAG3_HUMAN,142.65,9,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,,,1.6447E3,,,,,,,1.3222E3,,,,,,3,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,,61595,BAG family molecular chaperone regulator 3 OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=3
1309,1161,P51608|MECP2_HUMAN,142.57,9,3,0,6,3,0,0,0,0,3,9,3,0,0,0,3,0,,1.6407E3,1.2702E2,,,,,5.8099E2,3.1611E3,1.1466E3,,,,5.3967E2,3,3,3,0,8,1,0,0,0,0,2,11,5,0,0,0,1,,52441,Methyl-CpG-binding protein 2 OS=Homo sapiens OX=9606 GN=MECP2 PE=1 SV=1
797,13631,A0A0B4J1V2|HV226_HUMAN,142.38,19,19,12,19,19,12,0,12,19,12,19,8,12,12,19,12,5.6444E3,3.4434E3,4.5258E3,1.022E4,3.6515E3,,3.6765E2,3.6357E3,2.8116E3,4.6025E3,2.8548E3,2.6706E3,3.185E3,5.7656E3,4.1121E3,2,2,14,9,16,13,9,0,1,10,17,10,8,5,8,12,8,,13182,Immunoglobulin heavy variable 2-26 OS=Homo sapiens OX=9606 GN=IGHV2-26 PE=3 SV=1
1252,20888,P30049|ATPD_HUMAN,142.30,32,8,0,32,0,0,24,32,0,32,8,8,32,32,0,32,5.9514E2,,2.8321E3,,,0,2.7512E3,,2.1632E2,2.3523E2,6.4607E2,1.8744E3,5.7355E2,,6.0579E3,2,2,1,0,5,0,0,2,5,0,3,1,1,4,3,0,13,,17490,ATP synthase subunit delta  mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2
1163,9401,A0A0B4J1U3|LV136_HUMAN,142.23,16,14,14,0,14,0,0,0,14,16,14,14,0,0,0,14,6.3832E2,3.6502E2,,3.6165E3,,,,3.215E3,1.1467E4,1.2732E3,1.9351E2,,,,1.3826E3,2,2,1,1,0,9,0,0,0,12,23,2,1,0,0,0,5,,12478,Immunoglobulin lambda variable 1-36 OS=Homo sapiens OX=9606 GN=IGLV1-36 PE=1 SV=5
1462,2826,Q96RF0|SNX18_HUMAN,142.03,5,5,0,3,0,0,2,0,5,0,0,2,0,0,0,0,1.3609E3,,1.1351E3,,,5.4292E2,,5.5704E2,,,1.4182E3,,,,,2,2,4,0,9,0,0,2,0,2,0,0,2,0,0,0,0,,68895,Sorting nexin-18 OS=Homo sapiens OX=9606 GN=SNX18 PE=1 SV=2
1271,1575,Q9BS40|LXN_HUMAN,141.83,12,4,0,4,4,0,8,12,0,4,4,12,0,8,0,0,3.496E3,,1.2885E3,1.5357E3,,3.0623E2,2.8107E3,,1.7036E3,3.1876E3,5.1339E2,,1.9541E2,,,2,2,7,0,3,6,0,1,7,0,3,4,2,0,2,0,0,,25750,Latexin OS=Homo sapiens OX=9606 GN=LXN PE=1 SV=2
1411,1476,P54709|AT1B3_HUMAN,141.61,19,0,0,14,10,0,0,0,0,0,5,0,5,0,0,5,,,1.8457E3,4.7951E3,,,,,,1.0148E2,,4.6092E2,,,1.0324E3,3,3,0,0,6,12,0,0,0,0,0,1,0,1,0,0,2,,31513,Sodium/potassium-transporting ATPase subunit beta-3 OS=Homo sapiens OX=9606 GN=ATP1B3 PE=1 SV=1
1700,1283,Q9H444|CHM4B_HUMAN,141.38,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,,,,3.3449E3,,,,,,,,,,,,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,24950,Charged multivesicular body protein 4b OS=Homo sapiens OX=9606 GN=CHMP4B PE=1 SV=1
1142,982,Q8IZ83|A16A1_HUMAN,140.99,4,2,2,3,2,2,2,3,0,0,2,0,2,3,0,2,5.7649E2,4.0916E2,1.9921E3,1.3074E2,7.993E1,2.2841E2,3.8444E2,,,1.4582E3,,7.8403E1,7.6073E1,,2.6321E3,3,3,6,5,12,1,2,2,7,0,0,12,0,1,2,0,7,,85127,Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens OX=9606 GN=ALDH16A1 PE=1 SV=2
1133,2103,Q99829|CPNE1_HUMAN,140.85,5,0,3,3,5,0,3,0,3,0,3,3,3,0,0,3,,9.0927E2,1.6505E3,6.1781E3,,1.1446E3,,3.1094E3,,2.9524E3,4.3804E3,6.0566E2,,,3.2862E3,2,2,0,2,7,13,0,2,0,6,0,13,8,1,0,0,6,,59059,Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1
1050,2889,Q969H8|MYDGF_HUMAN,140.83,20,20,15,20,9,0,0,15,6,20,20,15,6,6,0,15,2.2328E4,1.8797E3,1.2024E4,1.2599E3,,,3.666E3,3.399E2,1.5204E4,1.1093E4,3.7068E3,3.7359E2,1.3473E3,,1.5603E4,3,3,12,6,9,2,0,0,4,1,10,11,5,3,3,0,9,,18795,Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1
1195,999,P42126|ECI1_HUMAN,140.68,16,8,0,12,4,0,0,0,0,8,0,5,0,0,0,0,2.7264E3,,5.4174E3,5.4632E2,,,,,3.0848E3,,2.354E3,,,,,4,4,18,0,9,1,0,0,0,0,12,0,6,0,0,0,0,,32816,Enoyl-CoA delta isomerase 1  mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1
1239,1156,Q08495|DEMA_HUMAN,140.64,8,0,5,0,0,0,0,8,0,0,0,0,0,8,0,0,,1.6984E3,,,,,5.9337E3,,,,,,1.5251E4,,,3,3,0,6,0,0,0,0,10,0,0,0,0,0,23,0,0,,45514,Dematin OS=Homo sapiens OX=9606 GN=DMTN PE=1 SV=3
1376,2078,Q96CG8|CTHR1_HUMAN,140.63,11,6,0,6,0,0,0,11,0,6,0,0,0,0,0,0,1.1765E3,,2.0919E2,,,,5.667E3,,4.0149E3,,,,,,,2,2,4,0,1,0,0,0,8,0,11,0,0,0,0,0,0,Carbamidomethylation,26224,Collagen triple helix repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=CTHRC1 PE=1 SV=1
1267,964,Q01844|EWS_HUMAN,140.51,7,2,0,7,0,0,0,0,0,4,4,0,0,0,0,2,3.5126E3,,5.2692E3,,,,,,2.7533E3,2.7456E3,,,,,2.9801E3,3,3,4,0,15,0,0,0,0,0,8,4,0,0,0,0,4,,68478,RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1
938,2769,P18065|IBP2_HUMAN,140.49,8,8,4,0,8,8,0,4,4,8,0,8,8,8,0,0,1.0063E4,0,,4.5789E3,6.6862E3,,7.2224E2,1.452E3,8.5566E3,,4.6839E3,4.1803E3,1.1816E4,,,2,2,17,1,0,14,13,0,1,2,18,0,9,11,13,0,0,Carbamidomethylation; Deamidation (NQ),34814,Insulin-like growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=IGFBP2 PE=1 SV=2
951,1538,O75531|BAF_HUMAN,140.42,47,13,43,13,13,13,43,0,13,0,13,18,13,0,0,13,1.9346E3,2.9096E3,1.7313E4,3.2433E3,8.5648E2,8.0279E3,,3.1129E3,,1.022E4,2.0612E4,2.749E3,,,4.3706E3,3,3,5,5,7,10,6,14,0,6,0,9,10,11,0,0,13,,10059,Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1
1294,4071,Q14353|GAMT_HUMAN,140.39,15,15,0,15,0,0,0,0,0,0,6,0,0,0,0,0,2.4929E3,,1.6047E3,,,,,,,0,,,,,,2,2,16,0,16,0,0,0,0,0,0,1,0,0,0,0,0,Carbamidomethylation,26318,Guanidinoacetate N-methyltransferase OS=Homo sapiens OX=9606 GN=GAMT PE=1 SV=1
1550,1281,P38117|ETFB_HUMAN,140.04,18,0,6,5,0,0,0,0,0,0,0,0,0,0,0,18,,3.1891E2,1.2639E3,,,,,,,,,,,,1.8029E3,3,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,Carbamidomethylation,27844,Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3
1254,1975,Q92804|RBP56_HUMAN,139.97,6,3,3,6,0,0,0,3,0,3,3,0,0,0,0,3,1.633E3,2.0427E3,8.0086E3,,,,1.6984E3,,2.3894E3,5.1344E3,,,,,5.8304E3,2,2,2,6,11,0,0,0,4,0,4,4,0,0,0,0,6,Carbamidomethylation,61830,TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1
1510,1322,P62424|RL7A_HUMAN,139.84,12,0,4,0,0,0,0,4,0,0,0,0,0,8,0,4,,3.17E2,,,,,1.1201E3,,,,,,2.6703E3,,3.8003E2,3,3,0,2,0,0,0,0,2,0,0,0,0,0,11,0,1,,29996,60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2
1206,1622,O75888|TNF13_HUMAN,139.83,15,0,15,0,0,15,15,15,15,0,11,11,0,4,15,0,,1.8473E3,,,7.3128E2,4.23E3,7.2905E2,1.28E3,,0,0,,1.1166E2,3.1986E2,,2,2,0,10,0,0,5,9,5,8,0,2,1,0,1,3,0,,27433,Tumor necrosis factor ligand superfamily member 13 OS=Homo sapiens OX=9606 GN=TNFSF13 PE=1 SV=1
1345,1594,P14324|FPPS_HUMAN,139.75,7,4,0,7,4,0,0,0,0,0,0,0,0,0,0,4,4.176E3,,4.6686E3,1.5874E2,,,,,,,,,,,8.1644E2,2,2,10,0,12,1,0,0,0,0,0,0,0,0,0,0,4,,48276,Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4
802,1417,Q14956|GPNMB_HUMAN,139.67,5,2,5,5,5,2,5,5,5,2,2,2,2,2,0,2,2.1499E2,7.8837E3,1.3784E4,3.2015E3,1.5548E3,7.4962E3,1.6026E4,4.4029E3,3.0034E3,1.2943E3,1.424E4,3.0824E3,3.7445E3,,2.2009E2,2,2,1,22,19,4,12,12,18,10,12,4,7,13,4,0,1,Oxidation (M); Deamidation (NQ),63923,Transmembrane glycoprotein NMB OS=Homo sapiens OX=9606 GN=GPNMB PE=1 SV=2
1326,1635,P04062|GLCM_HUMAN,139.66,8,0,0,4,3,0,4,4,4,0,0,4,6,0,4,0,,,5.6428E2,0,,2.6163E2,3.4263E2,2.7234E1,,,1.8007E3,8.7705E2,,2.351E2,,3,3,0,0,2,1,0,4,3,2,0,0,8,8,0,2,0,,59716,Lysosomal acid glucosylceramidase OS=Homo sapiens OX=9606 GN=GBA PE=1 SV=3
1379,1698,P38571|LICH_HUMAN,139.58,19,0,0,0,14,5,0,3,0,0,0,0,19,0,0,0,,,,8.9848E3,0,,3.6475E3,,,,,4.622E3,,,,4,4,0,0,0,9,1,0,4,0,0,0,0,10,0,0,0,Carbamidomethylation,45419,Lysosomal acid lipase/cholesteryl ester hydrolase OS=Homo sapiens OX=9606 GN=LIPA PE=1 SV=2
1643,1200,Q8IXS6|PALM2_HUMAN,139.40,11,0,0,7,0,0,0,0,0,0,7,4,0,0,0,0,,,8.6971E2,,,,,,,4.3857E2,1.1134E3,,,,,3,3,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,,42185,Paralemmin-2 OS=Homo sapiens OX=9606 GN=PALM2 PE=1 SV=3
1285,1469,Q9BUP0|EFHD1_HUMAN,139.30,12,8,0,8,12,0,3,5,3,0,3,5,0,5,0,5,6.6963E2,,3.3772E2,3.0401E3,,1.0051E3,1.9679E3,9.8777E2,,1.977E2,2.9666E2,,4.631E2,,2.851E3,3,3,3,0,2,7,0,5,5,3,0,1,1,0,2,0,5,,26928,EF-hand domain-containing protein D1 OS=Homo sapiens OX=9606 GN=EFHD1 PE=1 SV=1
1397,1704,Q5TDH0|DDI2_HUMAN,138.97,7,0,7,0,0,0,0,7,4,0,0,0,0,4,0,4,,1.1675E3,,,,,2.5441E3,4.7407E2,,,,,2.6573E3,,2.2564E3,2,2,0,3,0,0,0,0,10,1,0,0,0,0,4,0,5,,44523,Protein DDI1 homolog 2 OS=Homo sapiens OX=9606 GN=DDI2 PE=1 SV=1
1447,1589,Q9UHD9|UBQL2_HUMAN,138.88,5,2,0,2,0,0,0,2,0,2,5,0,0,0,0,2,4.963E3,,3.0532E3,,,,7.2884E2,,1.6315E3,1.7872E3,,,,,1.5737E2,2,2,9,0,4,0,0,0,1,0,2,3,0,0,0,0,1,,65696,Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2
1583,5532,Q99471|PFD5_HUMAN,138.78,21,0,0,21,0,0,0,0,0,0,21,0,0,0,0,0,,,1.2619E3,,,,,,,1.085E3,,,,,,2,2,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,,17328,Prefoldin subunit 5 OS=Homo sapiens OX=9606 GN=PFDN5 PE=1 SV=2
1551,1247,P22102|PUR2_HUMAN,138.75,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1.0873E3,,1.8894E3,,,,,,,,,,,,1.935E2,3,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,1,Carbamidomethylation,107767,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1
1638,1229,Q86VP6|CAND1_HUMAN,138.65,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.1681E3,,,,,,,,,,,,,,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Acetylation (Protein N-term),136375,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2
1861,784,P15924|DESP_HUMAN,138.63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1.2154E2,,,0,,2.4476E2,,2.3477E2,,,,,,,3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,Oxidation (M),331774,Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3
969,1720,O75348|VATG1_HUMAN,138.55,21,0,21,21,21,0,8,21,21,0,21,8,21,21,0,21,,6.8498E3,4.9644E3,7.6522E3,,8.9501E2,2.8061E3,1.9497E3,,3.2645E3,2.5832E3,4.2287E3,1.5588E3,,4.4579E3,2,2,0,13,11,15,0,1,6,4,0,10,6,9,9,0,7,Acetylation (Protein N-term),13758,V-type proton ATPase subunit G 1 OS=Homo sapiens OX=9606 GN=ATP6V1G1 PE=1 SV=3
1594,1748,Q9UL25|RAB21_HUMAN,138.42,14,0,7,8,7,0,0,7,0,0,0,7,0,7,0,0,,3.9293E2,1.3462E2,1.0201E3,,,2.3808E2,,,,5.1678E2,,5.5405E1,,,2,2,0,2,1,4,0,0,2,0,0,0,2,0,1,0,0,Acetylation (Protein N-term),24348,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3
1778,1244,Q8N8S7|ENAH_HUMAN,138.36,9,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,,,6.6693E2,,,,,,,,1.5497E3,,,,,4,4,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,Carbamidomethylation; Deamidation (NQ),66510,Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=2
1561,9602,O43598|DNPH1_HUMAN,138.32,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,1.2898E3,,1.2565E3,,,,,,,,,,,,9.8163E2,2,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,3,,19108,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1
1173,1484,O00187|MASP2_HUMAN,138.27,4,0,4,0,4,4,1,2,0,0,0,0,1,0,0,0,,3.2791E3,,2.8351E3,8.8887E3,2.6006E3,2.6537E2,,,,,9.4374E2,,,,2,2,0,9,0,10,25,5,1,0,0,0,0,2,0,0,0,Carbamidomethylation; Deamidation (NQ),75702,Mannan-binding lectin serine protease 2 OS=Homo sapiens OX=9606 GN=MASP2 PE=1 SV=4
1746,1269,O00154|BACH_HUMAN,137.65,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,2.9867E3,,,,,,,,,,,,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,41796,Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3
955,1015,P20340|RAB6A_HUMAN,137.51,21,5,5,21,5,5,5,5,5,21,21,21,5,5,0,14,,,4.6306E3,,,,,,8.3674E2,1.1569E3,1.956E3,,,,1.3709E3,3,2,8,4,9,4,5,5,6,5,17,10,7,2,4,0,9,Deamidation (NQ),23593,Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3
1205,1222,P11117|PPAL_HUMAN,137.44,10,0,7,0,8,0,0,7,0,0,0,0,5,0,0,5,,2.3977E3,,8.8098E3,,,1.0467E4,,,,,3.3659E3,,,3.8141E3,4,4,0,5,0,14,0,0,12,0,0,0,0,5,0,0,7,Carbamidomethylation,48344,Lysosomal acid phosphatase OS=Homo sapiens OX=9606 GN=ACP2 PE=1 SV=3
1515,1517,Q9UBP4|DKK3_HUMAN,137.38,18,10,0,11,0,0,0,0,0,0,3,0,0,0,0,0,1.4879E3,,2.0029E3,,,,,,,1.2186E3,,,,,,3,3,5,0,9,0,0,0,0,0,0,2,0,0,0,0,0,Carbamidomethylation,38390,Dickkopf-related protein 3 OS=Homo sapiens OX=9606 GN=DKK3 PE=1 SV=2
1324,10317,Q96S97|MYADM_HUMAN,137.26,10,7,0,0,10,0,7,7,0,0,0,0,0,7,0,7,8.2832E2,,,3.4427E3,,6.5203E1,1.5271E3,,,,,,2.3366E2,,2.752E2,2,2,2,0,0,16,0,1,8,0,0,0,0,0,1,0,2,Oxidation (M),35274,Myeloid-associated differentiation marker OS=Homo sapiens OX=9606 GN=MYADM PE=1 SV=2
1644,1481,Q15836|VAMP3_HUMAN,137.21,42,9,0,33,16,0,0,16,0,0,0,25,0,0,0,0,2.3885E2,,3.3083E2,2.3444E3,,,4.6417E2,,,,1.4651E3,,,,,3,3,1,0,2,3,0,0,1,0,0,0,3,0,0,0,0,,11309,Vesicle-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=VAMP3 PE=1 SV=3
766,1448,Q14344|GNA13_HUMAN,137.12,9,3,9,6,6,3,3,3,6,0,3,6,6,6,0,6,,4.6647E3,3.0892E3,2.7514E3,,,,3.7727E2,,,2.8099E3,1.9558E3,7.914E2,,6.3817E3,3,2,2,22,14,11,13,6,5,10,0,11,27,8,5,0,20,,44050,Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2
1601,2009,P49411|EFTU_HUMAN,137.08,7,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,1.2465E3,4.0473E3,3.1049E3,,,,,,,,,,,,2,2,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,,49542,Elongation factor Tu  mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2
1771,817,P41226|UBA7_HUMAN,137.07,7,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,,,2.7689E4,,,,,,,,2.2501E2,,,,,4,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,,111694,Ubiquitin-like modifier-activating enzyme 7 OS=Homo sapiens OX=9606 GN=UBA7 PE=1 SV=2
1534,1650,P61923|COPZ1_HUMAN,136.99,16,8,8,16,0,0,0,8,0,0,0,0,8,0,0,16,1.7212E2,4.5689E1,1.4688E3,,,,6.4847E1,,,,,4.8613E1,,,1.8583E3,2,2,1,1,3,0,0,0,1,0,0,0,0,2,0,0,7,Acetylation (Protein N-term),20198,Coatomer subunit zeta-1 OS=Homo sapiens OX=9606 GN=COPZ1 PE=1 SV=1
1354,963,Q9BX66|SRBS1_HUMAN,136.92,4,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1.6652E3,,2.9363E3,,,,,,,3.0216E3,2.1484E3,,,,,4,4,4,0,8,0,0,0,0,0,0,8,6,0,0,0,0,,142513,Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=3
